Assetpfad;GUID;Local ID;Meshname;Vertices;Tris;Bounds Center;Bounds Size;Prefab-Referenzen;Szenen;Builder-Kandidaten
"Assets/_Game/Art/StyleProof/Meshes/SP_023_Flowers_Bluete.asset";"4b907877234ca2545a00200c6ae8f857";"4300000";"TaperedBox";"24";"12";"(0,0.04,0)";"(0.12,0.08,0.12)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Plant_Flowers.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_024_Flowers_Stiel.asset";"a6a7b38efa01015469f8eac425d1f631";"4300000";"TaperedBox";"24";"12";"(0,0.16,0)";"(0.04,0.32,0.04)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Plant_Flowers.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_025_Flowers_Bluete.asset";"b3995ed7168721f478226b5183cced46";"4300000";"TaperedBox";"24";"12";"(0,0.04,0)";"(0.12,0.08,0.12)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Plant_Flowers.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_026_Flowers_Stiel.asset";"2defb817df518e54f84f7304f0c9992b";"4300000";"TaperedBox";"24";"12";"(0,0.16,0)";"(0.04,0.32,0.04)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Plant_Flowers.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_027_Flowers_Bluete.asset";"ad187da20a83a8444b3df4eec6da165d";"4300000";"TaperedBox";"24";"12";"(0,0.04,0)";"(0.12,0.08,0.12)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Plant_Flowers.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_028_Flowers_Stiel.asset";"056551c52f966bd419a79080f06044b4";"4300000";"TaperedBox";"24";"12";"(0,0.16,0)";"(0.04,0.32,0.04)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Plant_Flowers.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_029_Flowers_Bluete.asset";"93dde051cc69788479daf4177fba1b11";"4300000";"TaperedBox";"24";"12";"(0,0.04,0)";"(0.12,0.08,0.12)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Plant_Flowers.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_030_Flowers_Stiel.asset";"44c372c3de7a044459b0cb6874cf2f66";"4300000";"TaperedBox";"24";"12";"(0,0.16,0)";"(0.04,0.32,0.04)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Plant_Flowers.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_031_Flowers_Bluete.asset";"bcf98e596baf8f4488eaff1911130b48";"4300000";"TaperedBox";"24";"12";"(0,0.04,0)";"(0.12,0.08,0.12)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Plant_Flowers.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_032_Grass_Kegel.asset";"7021d051480eba24899af3047774df97";"4300000";"Loft";"68";"28";"(0,0.075,0)";"(0.109407,0.15,0.109407)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Grass.prefab";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_033_Grass_Kegel.asset";"faf1a25beb276b940b516dfb2bb9e47f";"4300000";"Loft";"68";"28";"(0,0.075,0)";"(0.109407,0.15,0.109407)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Grass.prefab";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_034_Grass_Kegel.asset";"428299516177ed842b795230fec868a7";"4300000";"Loft";"68";"28";"(0,0.075,0)";"(0.109407,0.15,0.109407)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Grass.prefab";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_035_Grass_Kegel.asset";"6d2ccabac0860f94daa184398e972f6a";"4300000";"Loft";"68";"28";"(0,0.075,0)";"(0.109407,0.15,0.109407)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Grass.prefab";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_036_Grass_Kegel.asset";"a2d7aae598409ed4eabc1c46fd8343a0";"4300000";"Loft";"68";"28";"(0,0.075,0)";"(0.109407,0.15,0.109407)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Grass.prefab";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_037_Grass_Kegel.asset";"5e85b9ffc76db8e479f874fce52c6253";"4300000";"Loft";"68";"28";"(0,0.075,0)";"(0.109407,0.15,0.109407)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Grass.prefab";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_038_Grass_Kegel.asset";"832b6afbecb84a3449b644060e0f0e1b";"4300000";"Loft";"68";"28";"(0,0.075,0)";"(0.109407,0.15,0.109407)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Grass.prefab";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_039_Grass_Kegel.asset";"1fdd8830c7c567c4da98c974a09b50d4";"4300000";"Loft";"68";"28";"(0,0.075,0)";"(0.109407,0.15,0.109407)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Grass.prefab";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_040_Moss_Kuppel.asset";"6a697e8e09102de4ab57d0cd5fc5ce6e";"4300000";"Loft";"100";"44";"(0,0.06,0)";"(0.273968,0.12,0.25479)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Moss.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_041_Moss_Kuppel.asset";"fa3eaf924c053d8438c9b90a1a5596fc";"4300000";"Loft";"100";"44";"(0,0.06,0)";"(0.273968,0.12,0.25479)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Moss.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_042_Moss_Kuppel.asset";"fa1b53e40279e2a41896dc9d2bb2c693";"4300000";"Loft";"100";"44";"(0,0.06,0)";"(0.273968,0.12,0.25479)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Moss.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_043_Moss_Kuppel.asset";"92420175830bbd34dab29c578640ae84";"4300000";"Loft";"100";"44";"(0,0.06,0)";"(0.273968,0.12,0.25479)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Moss.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_044_Moss_Kuppel.asset";"15c2b5f8553eb2145bacf77881ae3af4";"4300000";"Loft";"100";"44";"(0,0.06,0)";"(0.273968,0.12,0.25479)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Moss.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_045_Moss_Kuppel.asset";"911589207fc5ca6428b95250e05e395a";"4300000";"Loft";"100";"44";"(0,0.06,0)";"(0.273968,0.12,0.25479)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_GroundCover_Moss.prefab";"Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_046_Mushroom_Stiel.asset";"c2379a2f03845d1458d2f7dbf40b2e73";"4300000";"TaperedBox";"24";"12";"(0,0.11,0)";"(0.06,0.22,0.06)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Accent_GlowMushrooms.prefab";"Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_047_Mushroom_Kappe.asset";"b8353332ce2e6554a9eabba29b9a0833";"4300000";"Loft";"100";"44";"(0,0.065,0)";"(0.203254,0.13,0.184776)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Accent_GlowMushrooms.prefab";"Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_048_Mushroom_Stiel.asset";"daa82e26ae9e8064598a39f76c33f235";"4300000";"TaperedBox";"24";"12";"(0,0.11,0)";"(0.06,0.22,0.06)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Accent_GlowMushrooms.prefab";"Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_049_Mushroom_Kappe.asset";"f056f0cf7ddf2a44e909f0a6446432f9";"4300000";"Loft";"100";"44";"(0,0.065,0)";"(0.203254,0.13,0.184776)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Accent_GlowMushrooms.prefab";"Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_050_Mushroom_Stiel.asset";"467a595ec8aa9bf449299851fdc0d099";"4300000";"TaperedBox";"24";"12";"(0,0.11,0)";"(0.06,0.22,0.06)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Accent_GlowMushrooms.prefab";"Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_051_Mushroom_Kappe.asset";"b40f33e26af72de47a6a5437f73cccf0";"4300000";"Loft";"100";"44";"(0,0.065,0)";"(0.203254,0.13,0.184776)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Accent_GlowMushrooms.prefab";"Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_052_Mushroom_Stiel.asset";"639e8837d63f63849ab32025724934b2";"4300000";"TaperedBox";"24";"12";"(0,0.11,0)";"(0.06,0.22,0.06)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Accent_GlowMushrooms.prefab";"Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_053_Mushroom_Kappe.asset";"adb22e17a21b15a47bb63be09248955b";"4300000";"Loft";"100";"44";"(0,0.065,0)";"(0.203254,0.13,0.184776)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Accent_GlowMushrooms.prefab";"Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_054_Rock_Fels.asset";"acf1b9045f12ba64b9ed85a0d6018711";"4300000";"Loft";"100";"44";"(0.011142,0.136932,-0.003452)";"(0.668999,0.273863,0.579708)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Rock_Small.prefab";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_055_Rock_Fels.asset";"d7e73a57baa0560409a5d696d43b186f";"4300000";"Loft";"100";"44";"(0.011142,0.205398,-0.003452)";"(0.668999,0.410795,0.579708)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Rock_Small.prefab";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_056_Rock_Fels.asset";"da96853ff7612a54eab834e9d7ededa6";"4300000";"Loft";"100";"44";"(0.011142,0.255059,-0.003452)";"(0.668999,0.510118,0.579708)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Rock_Medium.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_057_Rock_Fels.asset";"cd4eee73cac702f40929ba7e159e3bb7";"4300000";"Loft";"100";"44";"(0.011142,0.382589,-0.003452)";"(0.668999,0.765177,0.579708)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Rock_Medium.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_058_Rock_Fels.asset";"46f7de018128ed943b37db276ac320ac";"4300000";"Loft";"100";"44";"(0.011142,0.510118,-0.003452)";"(0.668999,1.020236,0.579708)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Rock_Medium.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_059_Rock_Fels.asset";"f4e9f7b70572fcd458d3b1daade9b901";"4300000";"Loft";"100";"44";"(0.011142,0.579944,-0.003452)";"(0.668999,1.159887,0.579708)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Rock_Large.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_060_Rock_Fels.asset";"56a188e152328874a8d2dfbc781b6c92";"4300000";"Loft";"100";"44";"(0.011142,0.869916,-0.003452)";"(0.668999,1.739831,0.579708)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Rock_Large.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_061_Rock_Fels.asset";"d8a29e2a5e50ceb41865a4be8ea12f1e";"4300000";"Loft";"100";"44";"(0.011142,1.159887,-0.003452)";"(0.668999,2.319775,0.579708)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Rock_Large.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_062_Rock_Fels.asset";"09d4565fe4f822747b86193f6c48cd59";"4300000";"Loft";"100";"44";"(0.011142,0.579944,-0.003452)";"(0.668999,1.159887,0.579708)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Rock_Large.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_063_Rock_Fels.asset";"465fd27d00b15534ea6626b754c8846a";"4300000";"Loft";"100";"44";"(0.011142,0.869916,-0.003452)";"(0.668999,1.739831,0.579708)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Rock_Large.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_064_RuinA_LagenTief.asset";"4c20a812c362ec645824a547459349ae";"4300000";"TaperedBox";"24";"12";"(0,0.65,0)";"(2.6,1.3,0.7)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_RuinWall_A.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_065_RuinA_LagenHoch.asset";"939a51246fa721a4c968a7b07c11213b";"4300000";"TaperedBox";"24";"12";"(0,0.5,0)";"(2.3,1,0.6)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_RuinWall_A.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_066_RuinA_ZinneA.asset";"cfca0b97c8012394e85d745b830b0290";"4300000";"Wedge";"18";"8";"(0,0.15,0)";"(0.5,0.3,0.5)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_RuinWall_A.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_067_RuinA_ZinneB.asset";"610c50f6fc8448c4ca0f7ea5588c4d9a";"4300000";"Wedge";"18";"8";"(0,0.09,0)";"(0.45,0.18,0.45)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_RuinWall_A.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
"Assets/_Game/Art/StyleProof/Meshes/SP_068_RuinA_ZinneC.asset";"db4f81c9cd42581409d9a1fcc58629a8";"4300000";"Wedge";"18";"8";"(0,0.12,0)";"(0.4,0.24,0.4)";"Assets/_Game/Prefabs/Environment/StyleProof/SP_RuinWall_A.prefab";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs"
